"subjid","alpha","omega_a","omega_i","tau"
1512101,0.520923708788262,0.299000438065808,0.402315087362134,2.30578178928116
1512104,0.769288285478317,11.2878266419505,0.746380485837091,2.31300988684482
1512105,0.874094000069832,1.32379849440262,2.10231401863815,1.23515072881751
1512106,1.03070462833036,3.26521062335919,1.575141301986,2.06933432335485
15121107,1.116233237731,3.18247116970909,5.67799129997087,3.77885984896377
1512108,0.403931319133176,2.47855091642404,1.08094608890564,3.28555868296772
1512110,0.965130540411463,4.9732791408,3.64713003720179,1.70291578938682
1512111,0.498713796195395,5.6148030795698,3.75815255969786,2.203468695293
1512113,1.13678904968575,4.55466091653165,4.96078001685003,3.85954660691906
1512114,1.02966173610501,9.88252180454416,8.81581025501984,3.64106251964637
1512115,0.67368524083027,1.82135295810807,0.420670268311147,1.64889958131288
1512116,1.0863262798519,6.06493653127064,1.55682233177719,2.38647980173489
1512201,0.661991447080581,6.41296142627708,5.44072758393689,2.77253213195565
1512202,0.915791632592994,11.2756544111299,8.21560678347199,3.59674090997683
1512203,1.04766182217331,8.87506821675762,9.27502585127704,3.77080216809784
1512204,0.963197400070794,1.14725638314695,2.20027734346459,2.08572029181336
15121205,0.480136160488418,1.12521154242593,1.21572802211167,2.90873299714277
15121206,0.84611101819073,8.4040475837212,7.83654584524759,2.979030345657
15121207,1.13855611023297,4.54808411018219,4.96847922390614,3.8750925424051
1512208,0.941721619991011,7.58792379902001,7.77558253994087,2.62105260594318
1512209,0.577275116849527,0.859820530108644,0.164118582155806,3.34491887570838
1512210,0.541968079777334,0.601896788891431,0.210442570243952,1.54751382949363
1512211,1.01656640428421,1.65752564430787,1.88593967765041,2.16128933021936
1512212,0.972728745973782,5.49220012923096,5.93858212198963,3.22583784807793
1512213,0.673821624890411,0.340825855588181,0.953236902216692,3.57873309061918
1512215,1.68217341352254,0.125520083228764,0.261707403000685,3.6644821863485
1512216,0.766901077689537,8.9828733890657,0.397166502808608,1.22608709945487
