"subjid","alpha","omega_a","omega_i","tau"
1512101,0.543694076728795,1.86727800675721,0.666083317707858,1.13779550138314
1512104,0.705905553982208,10.085409035892,0.816440948074696,3.6092394317894
1512105,1.04779643249132,2.70314632121626,3.74510131481464,1.02560837587224
1512106,0.863860382414282,2.29943337555914,0.481644219722427,2.79880642599578
15121107,0.895980703031459,3.40681807987894,5.05891526258043,2.89621617442041
1512108,0.41285361528549,4.85425327066126,1.52881590234427,3.91248992026999
1512110,0.782401422188479,3.20538154489864,2.54645770229176,2.72679488645143
1512111,0.586076019501705,6.85333196714498,7.80255173381165,2.64189700368592
1512113,1.04031031804424,4.12680248472221,4.80416051049396,4.60386627810602
1512114,0.945452216641012,9.70986321498619,8.66105599005417,4.3561053313557
1512115,0.680040549037724,1.30360256792704,0.4611421120135,1.44429290758449
1512116,0.934429285818102,6.0569368128072,1.64375886339137,3.80946607232298
1512201,0.797388971942627,6.56155273522122,5.76785459140162,3.97724496847397
1512202,0.92653794816101,11.0410053398416,8.62700715692905,4.95296426810562
1512203,1.08294413565986,8.93406685107706,8.93588098656749,5.00352245600341
1512204,0.740967620794365,1.22967813657988,1.75982936921978,3.11378795075494
15121205,0.472090850655164,0.638615714094399,0.336048260896125,2.51110761677467
15121206,0.982434456978716,8.7651086010737,7.81710860039904,4.4947572419468
15121207,1.03664167721865,4.81306541425884,4.10792221512812,4.60750917302131
1512208,0.944770618797783,7.26974187107836,7.52737548715191,4.10490918316963
1512209,0.714166838824926,2.55048321448606,1.99701580392087,1.42054892541803
1512210,0.529582119436784,2.3246876562153,0.380295960607703,2.03337273824146
1512211,0.941148749819461,1.56039692127995,1.76690361721065,2.6716175898054
1512212,0.921594328823563,5.50688076845861,5.49674756269152,3.74467635150621
1512213,0.712921037440245,0.85976365419568,0.678323564063806,2.52256298850078
1512215,1.76849762690143,0.220084038593911,0.174279159631698,4.95931149954548
1512216,0.649830943657249,8.01795260700924,0.421866982271991,1.20941365976671
