"subjid","alpha","omega_a","omega_i","tau"
1512101,0.515342432906107,3.68765965872148,0.90936873468779,2.20767250036929
1512104,0.725584013702635,10.1578613566189,0.382342733240598,1.92141567238173
1512105,0.857334802708194,0.960806547250239,1.90742673440252,1.20970135631236
1512106,0.759303556492109,1.97291626540118,0.794831974980683,3.77369426470244
15121107,0.975447756749263,3.3086304162081,4.62368305150186,3.26923964680025
1512108,0.388823865966988,5.85003796551334,2.0996812166931,3.56536088094966
1512110,0.788208192199743,4.28758656370833,3.15660865815185,2.67302101369371
1512111,0.508686277571063,6.47123829166429,3.39802151019438,3.55547476606235
1512113,1.15203609574949,4.98750563069318,4.97523637451686,4.87756235605062
1512114,0.868365592557145,10.0362370760439,7.83993256066755,3.55664067820387
1512115,0.647400875137138,1.34981717444606,0.431447557517172,1.75467110133601
1512116,0.927286077665088,5.40246030549109,1.51422624095623,3.69073428579727
1512201,0.630592625479956,5.47680108180243,5.56406360426819,2.9780137881289
1512202,0.864254073937831,11.0996199764509,8.07696556874724,4.11076783763305
1512203,1.10100812872247,8.95988102298379,8.93868439483334,4.77449181255681
1512204,0.921947790791413,1.3729119256502,1.47201907580291,2.77022457307803
15121205,0.463492981233113,1.98991771941329,0.873170380593655,1.80778468551915
15121206,1.0015153130031,8.79800427002282,8.0524325002005,4.24461780089359
15121207,0.995654926451685,4.34718384829748,4.33651700928506,3.99723905734996
1512208,1.01527739711178,7.71207149936702,7.78508896957007,2.13446356881934
1512209,0.589055498238815,0.816459590460737,0.208139015165446,1.7843712921059
1512210,0.522189006631776,1.31533838583142,2.42744102955711,1.20974425158446
1512211,0.682844202246311,0.790917678142544,0.285971110399412,4.13996639321244
1512212,0.942293784177772,5.86965246829863,5.97340222186883,3.57046994963364
1512213,0.769087220635906,1.37174048148339,1.34750434495033,2.58343409821962
1512215,1.79525738213071,0.20879546670031,0.176554255218481,4.65055478576003
1512216,0.683715663758012,9.61127759155589,0.84940512656042,1.14059117703802
