"subjid","alpha","omega_a","omega_i","tau"
1512101,0.534476444644596,3.0967827484372,1.55689382331808,1.37374030248768
1512104,0.718929278768822,10.9696836521407,0.399444034188796,3.24853323275547
1512105,0.99471519919275,2.63034948071043,2.5641937545506,0.944500327159732
1512106,0.801585276756451,2.42966873846594,0.75171187671564,2.41676350486214
15121107,1.16029640239883,3.93651770136167,5.43571906407069,2.07571586265235
1512108,0.387973240936715,3.17700948103061,1.67154139033596,3.42936245867401
1512110,0.852209144706888,4.24485680049245,3.46786272768703,2.30962342476388
1512111,0.587196585421985,6.54141268834037,5.79673301858131,1.90973716366784
1512113,1.05873721460365,4.85085398617112,5.23462392234545,4.22331626964877
1512114,0.813377408628489,9.34424450733659,8.62528426059424,3.55407165963883
1512115,0.691720387136531,1.72844091798452,1.09705663842249,2.07782587612634
1512116,0.96571646934044,6.02857237973409,1.61529460125703,3.44852655351478
1512201,0.699372441504518,6.06613565111784,5.91280998297676,2.75450288664563
1512202,0.862395193437516,11.0789750349006,7.81123931436653,3.80650990376994
1512203,1.10793100580996,8.97912479461623,8.95916748064557,4.48448615953358
1512204,0.797938603192145,1.31656879219579,1.43014934603394,3.20648958941202
15121205,0.555316745476841,4.29698557952925,1.8392728313223,1.65401557505264
15121206,0.943886655248418,8.31686457717112,7.77176792430339,3.57002713160847
15121207,1.17832818715497,5.04007949379049,5.02933096380406,4.57153175223697
1512208,0.95647760318443,7.56562236616066,7.56729949853929,3.54883794488994
1512209,0.651437903112151,2.18441590805442,0.327303204175869,1.60672911741706
1512210,0.50202451546999,0.711597563024346,0.854987739589284,1.68667505438996
1512211,0.90925266014538,1.06590181360671,1.48132608224012,1.97135861455381
1512212,0.94564964082143,5.78503627135879,5.5593183380353,3.37043497571203
1512213,0.736240308239899,1.10191885248867,1.21554504221928,3.21941469862874
1512215,1.68743927885697,0.326451707652553,0.160906685113698,4.03011548349912
1512216,0.716855019118446,8.4753251120447,1.33967000650619,1.32899048179148
