"subjid","alpha","omega_a","omega_i","tau"
1512101,0.497890399200274,0.518828729256689,0.875548987289995,1.9979981630556
1512104,0.83226004637939,11.3810187117474,1.23478470956936,2.09697437939535
1512105,0.711163751458522,0.824999625826626,1.54112879653804,1.79352599161193
1512106,0.786724689129336,2.64440647255729,0.535485595162095,2.40618403708471
15121107,1.00226115456524,3.88501920293827,5.04793036388109,3.52306893807872
1512108,0.429143148647459,1.66680774754927,2.57659073883719,3.08824022019055
1512110,1.05690376122302,4.01260500537059,3.23760548051865,2.35986062698638
1512111,0.576511056162515,6.32434117331394,5.60673784725464,3.07618037156098
1512113,1.11005825879876,4.50440566895082,4.91027384914051,3.91803148600354
1512114,0.868026593318531,9.31532711304935,7.65451450781144,2.6018230818293
1512115,0.653952538876983,0.652304365046207,0.515486242556633,1.2635385335446
1512116,0.954922760957219,5.57903012116674,1.45996926834901,3.35241270328856
1512201,0.652266961955213,5.77773318822088,5.41777797555643,2.9600159247228
1512202,0.997274991675358,11.3118645049651,8.76440995356353,3.96604212394492
1512203,1.17247102071079,9.06629685505757,9.05328221747402,4.07560393378896
1512204,0.714649247597961,0.697867147299656,0.837540194094098,2.92715055702232
15121205,0.479277048557578,0.524359586402096,0.155327478345357,3.18937636045076
15121206,0.96359803626538,8.35754407711397,8.04830122156194,3.41458653715187
15121207,1.22363058550193,5.08957223130726,5.08175968966494,4.18631384418984
1512208,1.18877307690787,7.36941857605825,8.20112721000412,2.66157756330193
1512209,0.56433003829212,1.15420271772547,0.254482398072504,2.34542062265664
1512210,0.523257921556509,0.922809696435615,0.581952534908924,1.35693969992498
1512211,0.767800762377785,0.484048227039367,0.888877010067813,2.52351213246771
1512212,0.956349652340633,6.01614231538981,5.45145040982068,3.29982750844007
1512213,0.685786824087559,0.70509029392867,0.695997373573526,2.89776493303633
1512215,1.64269285207583,0.109526391178708,0.22854166622533,3.70453704812527
1512216,0.578542645335193,7.79989701525795,0.313374422092669,2.36606602356041
