"subjid","alpha","omega_a","omega_i","tau"
1512101,0.542836327370567,4.26516161852591,1.4058862248316,1.3140704983
1512104,0.706543423918958,11.2227742965094,0.665747078482231,2.29751305868389
1512105,0.980679176506238,1.26730077342302,2.34762203820115,1.18275741737608
1512106,0.88975381572106,2.67519456782405,0.34646163651778,2.24356843859114
15121107,0.946728888323065,4.00913848469007,5.15794883919592,3.68776521451338
1512108,0.375853430723878,2.06174634188311,1.36663278988393,3.61407898041365
1512110,0.857036070286344,3.71600098706785,3.99834117543216,2.08206926863155
1512111,0.488008096309447,6.36950821418334,4.32520492636603,3.18023880117035
1512113,1.13068909921387,4.9744241099462,4.95782622390287,4.68619270443569
1512114,0.804496401668396,9.56708020844634,8.61123256073824,3.58569201761842
1512115,0.656924406372606,1.04402970513695,0.854278485147244,1.42627529968097
1512116,0.935120596662503,5.86188440970265,1.85982247746793,3.50453119456819
1512201,0.620362779065034,4.50353652845432,6.42255402561212,2.17604031126856
1512202,0.930372025273767,11.1971894892955,8.62843454451609,4.41087136805259
1512203,1.07371278548977,8.93518024924126,8.9135883337615,4.55836409066147
1512204,0.718531095494173,0.355427885496519,1.18603817522532,2.64071637459554
15121205,0.468515005810917,0.538225745788923,0.760823926288013,2.46696336766107
15121206,0.927567974384671,8.27962984433887,7.72543987941156,3.65532542137908
15121207,1.02374502671721,4.11471262334367,4.782669893171,4.23179953968801
1512208,0.750255439406124,7.31390448872018,7.33436826490489,3.26426728684744
1512209,0.682580825300094,2.8808130794594,0.888457095564448,1.69298464812737
1512210,0.546092203346842,0.906267356641039,0.842185410743155,1.51559595395057
1512211,0.722868240565771,0.379525517067753,0.755655651167159,2.82069652696105
1512212,0.927361458734874,5.74040412950661,5.84193608062909,3.46874954657841
1512213,0.656887349749825,1.17158365452341,1.76708508172107,3.17437583708568
1512215,1.61078559349145,0.122030308575072,0.252102163778032,4.12167072295026
1512216,0.538721682670535,7.04730550938986,0.320367789753578,1.73475159853173
