"subjid","alpha","omega_a","omega_i","tau"
1512101,0.515061034755697,1.49219597236413,1.61825199338219,1.84284394959844
1512104,0.792076739485066,11.3078370072827,0.864415254235356,2.23433504062559
1512105,0.883651474902305,1.68574450717114,2.47271322055642,0.966586086274952
1512106,0.891798913810841,2.76836682198065,1.15599932304447,1.8719599674
15121107,1.02650659493169,2.76554727563403,5.48318648351157,3.30910322933863
1512108,0.399906191575166,5.74554294176954,5.17959663109305,2.22707572059041
1512110,0.882074310775536,4.77045785604744,3.46824880212995,2.14881377048321
1512111,0.514935233775499,6.00802510802151,4.11365726696081,2.26973170987858
1512113,1.11301349258652,4.28396420833185,4.92431749182859,3.65666274262085
1512114,0.764570335804783,8.75170396727065,8.08595957665694,3.02246661891582
1512115,0.943333384284388,2.16887895930477,1.79332807366411,0.965905569504273
1512116,0.988394234560575,5.76941934534348,1.76737419360087,3.09995052281353
1512201,0.674165429253392,6.67836789987617,5.35010876020463,2.03947523664696
1512202,0.941921456921546,11.3805589327755,8.05654753522955,2.4474495172925
1512203,1.18139366624201,9.10411348396095,9.06431192522501,3.91547607370165
1512204,0.75891977464626,0.742524294156877,1.32066194179894,2.64366510001392
15121205,0.49193730547541,0.40333217782918,1.06545746646396,2.017678746875
15121206,1.06694374112638,8.92802298108362,7.7548879700387,3.55429427741722
15121207,1.13996211418571,4.97990924695571,4.56003992062235,3.71743562751246
1512208,0.981059079396597,7.62102266104755,7.8515795880513,3.17917232507682
1512209,0.617535988880791,1.20780823896868,0.897264485670449,1.51529461120907
1512210,0.490998009505226,0.689002508533738,0.563654543521139,1.57499247172785
1512211,0.758294441015868,0.479630546219197,1.18279018998466,2.53486818069288
1512212,1.0703709765286,5.47732654983217,6.42368125787087,2.31185591253313
1512213,0.73095841719926,1.76288553285888,1.62047022964282,1.94450794393609
1512215,1.73107194782062,0.14551903564589,0.321114602576675,3.54814674523322
1512216,0.729832258262165,8.90960646872178,0.747281719061987,1.26125072158814
