"subjid","alpha","omega_a","omega_i","tau"
1512101,0.545078238365952,1.6911632285544,1.67306864647173,1.59276272817778
1512104,0.727545321880371,10.6263413118266,0.735353208911387,2.10737372120868
1512105,0.793982666575887,1.96930299504712,1.8059852178569,1.3049312778184
1512106,0.894701242507834,2.70750393004908,0.847547273753373,2.16880933428383
15121107,1.20347319840061,3.97408835502553,5.53028718956662,2.37667136121048
1512108,0.302600805631112,2.57673253126189,1.41021602965029,2.4006242354657
1512110,1.20118277630077,5.47687867493729,3.69164227164993,1.89839851034778
1512111,0.503610755026946,5.94066114217635,4.25731023410671,2.98962665242975
1512113,1.28501288966852,4.47568261926029,5.13998914044357,3.38147718121524
1512114,0.92857842118194,9.61377027705843,8.89824169027096,3.06003317138598
1512115,0.641495568164286,0.675448396108641,0.502829293042593,1.33803940171284
1512116,1.0617830514873,5.88377251877006,1.98194555995503,2.9468717852711
1512201,0.912262824676237,7.05570786929101,6.32420482876055,1.94319704486786
1512202,1.047246495974,11.355699469143,8.49853083788442,2.48368441262256
1512203,1.41279603186766,9.3495279748426,9.32259045191248,3.59849956919408
1512204,0.717292746023923,0.886083740453414,1.75384899046282,2.95536899251162
15121205,0.495572972366176,1.75613778501608,0.474489708626184,2.99099170035344
15121206,1.12316592428573,8.6074391446835,7.57056264871956,3.17602150005918
15121207,1.30832956885241,4.76132677204562,5.17812069602035,3.43273773877812
1512208,1.17983110456782,7.94268951639286,7.94183587650321,2.33902565879296
1512209,0.62296457061898,1.26985074659311,0.340910981847675,1.34285045332463
1512210,0.521522182334714,0.850303895426781,0.735156430283859,1.90279547749596
1512211,1.34154748502395,1.17764367164722,2.16023391691875,2.39600658727136
1512212,1.04846908913084,5.84544185114143,5.73122812608273,2.94198023190402
1512213,0.7650209328037,1.61051293190279,1.32104596633935,2.82232526146424
1512215,2.1423978197433,0.249289003879106,0.219805870816364,3.41398627536757
1512216,0.610131496312536,7.53945982151026,0.423024849913976,1.75515274020199
