"subjid","alpha","omega_a","omega_i","tau"
1512101,0.559052168650322,1.27169795936945,0.421664090615868,1.96263445230078
1512104,0.777678117831756,10.8313375632805,0.797511775637798,1.59421142538232
1512105,0.731610073425626,0.695821836692656,2.55100758708637,1.32347383879913
1512106,1.84071932399519,3.94802022591029,1.33334099893828,1.61437676125922
15121107,1.30581116124521,4.09997900497632,5.47622517144498,2.36579178675588
1512108,0.316156911292516,2.42087048039752,2.78396197795026,2.89035331386235
1512110,0.987094627406372,4.80777661523187,3.23664659237466,1.82995273938264
1512111,0.515546354501321,6.31878619870847,4.49050311836832,2.81106849839779
1512113,1.40337726226015,4.84727356992139,5.26260742188596,3.32200180074673
1512114,0.85171131341599,9.6302789473726,8.88113516646637,2.88880928776969
1512115,0.683156376247552,1.81261023582325,1.51999657450202,1.87495193820331
1512116,1.10389050045987,5.8310771814123,1.82885267474071,2.90367229173033
1512201,0.889254988635431,6.37904733359454,6.54497063614822,1.82531220240361
1512202,0.943885802750478,11.1956675254115,8.92922798207686,3.23416104768147
1512203,1.27302106534344,9.16550189848197,9.5997876856658,3.27433304272654
1512204,0.728414256959255,1.05346329912884,1.33851788962429,2.81326958158668
15121205,0.46263268555839,0.293347463041998,3.969095708312,2.32585067435568
15121206,1.2189513406728,8.7761024469478,8.46903847576761,2.32425114237805
15121207,1.62486304705877,5.50349647733751,5.47724807861332,3.53373976513084
1512208,1.09062807570299,8.03493691105718,8.01775010464816,2.92581435852307
1512209,0.689185797815577,2.30846481107364,0.19865491326654,1.21820967774554
1512210,0.557634517377829,1.95690208893822,0.346886125222681,1.76969082678331
1512211,1.4200518788098,1.24550066585504,2.23852413972733,2.33034265365599
1512212,1.09637361209083,6.37701093795229,6.0326787727184,2.87158118784063
1512213,0.781023904309041,1.74356186369197,1.64989566666784,2.0380793547294
1512215,2.27879217228135,0.273800408768211,0.250693160775482,3.28771459205023
1512216,0.704096658478238,7.35860935634662,0.271052312757675,1.55486728747623
