"subjid","alpha","omega_a","omega_i","tau"
1512101,0.544092208279671,2.39798282567153,0.64330148870092,1.60950198930208
1512104,0.865414917858789,11.4712945705268,1.55913936094166,1.45665389551688
1512105,0.743779352012473,1.25695619444155,2.94415893439334,1.27992986833586
1512106,0.805856821784967,2.48463424507065,0.60028523264238,2.35664978355276
15121107,1.0224163943571,3.91621555980619,5.08015474441613,3.45969041036945
1512108,0.376436445913079,3.09529879597588,3.20127075624287,3.10871866380572
1512110,0.704284729645428,3.12972757888605,2.54466368623627,3.40359721494601
1512111,0.452884471382709,5.55202540256533,3.14033368341774,3.24142033977244
1512113,1.15731418005515,4.99481154604844,4.56205661472387,3.81251734350136
1512114,0.765707282332624,9.4077437960559,8.62756980659554,3.21331990751466
1512115,0.680211597222256,0.690545953568693,1.08965030775644,1.7841493015399
1512116,0.983308718191233,5.51726234343003,1.84764950115684,3.23669544162823
1512201,0.699318713701871,6.3101856908504,5.71493087236066,3.01737875790328
1512202,0.837387563010716,11.2005241817351,8.68328824715473,3.62313887120816
1512203,1.09533890701099,8.95797736659581,8.49004398391886,3.73240758575045
1512204,0.755232584118195,0.560871910721598,1.72759550647536,1.85254975349159
15121205,0.470961295328341,1.26628235092064,3.02025855128556,1.87699882472512
15121206,1.08263750299593,8.94808732527193,7.77264526209012,3.68589615067419
15121207,1.43838745523787,5.34334195262102,5.32277831338119,2.87139705602
1512208,1.08601936608869,7.81977485546129,7.80692826385685,2.42149153365344
1512209,0.600191647220355,1.32266172082364,0.720332005456931,1.67261880793533
1512210,0.526214691511118,0.755943825229741,0.598275041674058,1.94486194640913
1512211,0.887617434152026,0.964534126690367,1.41914632809903,2.02252882937241
1512212,0.977343051731237,5.61606590212758,5.83141090360768,3.18376748240694
1512213,0.68418400406256,0.598808034940552,1.00390353562167,3.32888497272339
1512215,1.91227415234747,0.185348827275678,0.220123242601237,3.8990472430641
1512216,0.687774631213041,10.3298755703314,0.521053804102697,1.61543521627233
