"subjid","alpha","omega_a","omega_i","tau"
1512101,0.511659717633139,1.77231110644352,0.767603087043447,3.56548888945525
1512104,0.700197751894805,10.9786386591099,0.31844589966047,3.42633516909421
1512105,0.838443047590896,1.73034957636957,2.1650466748507,1.16499233271329
1512106,0.679211666015664,2.02086357773371,0.421914142470839,2.24200261302867
15121107,1.0287376821464,3.19800564649545,5.39456737367436,2.36659017393327
1512108,0.428581186483965,3.14539448885592,0.777012115851348,3.37445459416939
1512110,0.725723745879847,3.87414145510386,2.38664236146065,2.51717672970497
1512111,0.493849568632256,5.16031698374867,3.16103701998084,3.47221313698889
1512113,1.14269784689919,4.99082634115906,4.97668364512513,4.80121083070075
1512114,0.712896980156226,9.33903773565738,7.9018557101903,3.26559824985425
1512115,0.743699729578476,2.71532112772934,0.79301357408723,1.66992860985516
1512116,0.927966511004211,5.7282866107851,1.52786958667856,3.65380264418911
1512201,0.583041256015105,5.91770639047427,4.62814136901936,3.16877152471883
1512202,0.932610250588943,11.1233089872828,8.6270967661069,4.55646433680004
1512203,1.09258511154497,8.96029006426634,8.93866832890752,4.684251396864
1512204,0.764284438257415,0.95433998227492,1.5395407645122,3.58819565151288
15121205,0.462196262109162,1.25079062604916,0.845634870379636,3.14220153241775
15121206,1.09994551881593,8.95821624401358,8.94578195878994,4.6863116366307
15121207,1.1884460972601,5.33326048230661,5.02166406946327,2.88044137389792
1512208,1.02591282181726,7.01950392423595,7.70012045287134,4.33541937174659
1512209,0.65241157099363,1.33186430933562,0.340589695015983,1.83063585501194
1512210,0.525927281712992,1.87112566066948,0.990516948095012,1.9244177786275
1512211,0.889581065399149,0.575269184564979,1.43119080046627,2.31483634231045
1512212,0.934410143067145,5.65438679958947,6.0761721248959,3.60043545319045
1512213,0.657426802078839,0.890978822632884,0.568787195038162,2.86515059753473
1512215,1.62065240170325,0.148993754663089,0.257816583079149,4.24003360225352
1512216,0.634840708476084,8.01553328233569,0.556189990397644,1.31198313338364
