"subjid","alpha","omega_a","omega_i","tau"
1512101,0.503177373163682,1.41553208284244,1.4144332420621,1.80076934835047
1512104,0.811369595604172,10.6255382144104,0.898333363402795,2.41448469495736
1512105,1.11035649808966,2.48727293208364,2.70286288199211,0.827098758002794
1512106,0.924367968007754,3.32196086008128,1.19964990584133,2.2185778109907
15121107,1.08745740083506,3.13341606900435,5.50460902112679,4.12299852262821
1512108,0.421230795806588,4.9981498089165,1.63700551417578,3.51794994144054
1512110,1.06050295845354,4.47160062928639,3.35558810951321,1.60570835511238
1512111,0.550584856374047,8.58159494515526,5.20310936527038,2.98508000212816
1512113,1.09639703889041,4.89050201363796,5.30492462257868,4.19726013078839
1512114,1.0362329428337,9.88073442241813,8.75517985275226,2.60611795105223
1512115,0.668981961617986,1.14971712432189,0.280149684158307,1.49483283188489
1512116,0.965913522231589,5.7177625508658,1.72015268622258,3.41499077229254
1512201,0.666824496556967,5.42031514194457,4.87917404579307,2.99803510729932
1512202,0.966751485079472,11.1274071257339,8.70381666925231,4.38127156276708
1512203,1.15528060273135,9.05519051734271,9.02775750643004,4.47701544266009
1512204,0.978185813998911,1.64447834886668,2.0925552765077,2.57265471430442
15121205,0.475469670101469,1.39943619396689,1.05140067805848,2.22674613043761
15121206,1.04214146945004,8.88096444328389,7.72493673568085,4.0206478767988
15121207,0.913942114364213,4.46323461235263,4.21777482009594,3.31327123119209
1512208,0.942371305356449,7.08952534931135,8.11440537955145,2.08683517460477
1512209,0.6793616354323,1.67546190269312,0.681573897788906,1.17505487529851
1512210,0.552439885961552,2.66686784931965,0.622277468633469,2.28687683967646
1512211,0.789953463594898,1.16271735880853,1.27100671765327,3.32203453248864
1512212,0.963115887358195,5.91678434408097,5.59339933574066,3.40070150534969
1512213,0.687924849328856,1.16673662213572,0.627597444523505,3.43311580768095
1512215,1.70745735430397,0.338473644994281,0.155114374744197,4.00991975017291
1512216,0.618300086925972,9.18464328972225,0.520812832854117,1.48430279094982
