"subjid","alpha","omega_a","omega_i","tau"
1512101,0.508545998427428,0.422838034531945,0.836548076237616,3.11868257027876
1512104,1.00110055254776,10.9634576628865,1.21641047393647,2.170751905311
1512105,1.2095472371643,2.52886856255783,3.85383466367998,0.879452814916943
1512106,0.900409211297321,2.52454080239931,0.724926295869217,2.19466349825233
15121107,1.03664504010668,3.94927177968797,5.49794314951655,3.39559199584624
1512108,0.47406485075851,5.0843275025485,7.25072192100043,3.09241560962315
1512110,0.911948790608933,4.50943817193968,2.92879520128723,2.49970193957666
1512111,0.69643411145163,8.36204349413032,5.70799306730417,2.78608168198351
1512113,1.37341952332372,5.27580816300124,5.26626763611518,4.34493154204943
1512114,1.25630710919428,9.56235129207562,9.13430218806059,2.6543279664908
1512115,0.646589279959524,2.59300874045693,1.28040509640842,1.36280992995456
1512116,1.03097364696936,6.13528149604974,1.92840808501188,3.28693253426985
1512201,1.08434487799187,7.61149714527445,6.46042238617595,2.11151471435036
1512202,0.950421384872701,11.2211481825091,8.26107398111765,3.78074334379709
1512203,1.313931503936,9.25628790694718,9.23101510928555,4.23461370939038
1512204,0.995879737518309,1.22216368285415,2.79366213234244,2.49558331718358
15121205,0.445770513359986,0.921149729128636,0.964897287378852,2.97642828484836
15121206,1.03426885944124,8.45908246485749,7.92140138224274,3.43243452840438
15121207,1.22582331296698,5.08633136985313,4.63029524399168,3.97205286322088
1512208,1.01401118022724,8.14766222820744,7.90251202783828,3.37640770708115
1512209,0.658474533320188,1.89698358542029,0.395673672869972,1.76349252720812
1512210,0.437119728138209,2.08052907923071,0.399205072654572,1.18682611541221
1512211,0.816043872749521,0.937517855710019,1.34796095365443,2.74396352823458
1512212,1.02695911240022,5.71385457361586,6.02164758973312,3.28601834304324
1512213,0.713502012098408,0.75348750812764,0.873890183708701,3.43090327051329
1512215,2.01361909687842,0.236957833926612,0.236061370128677,4.0824316154196
1512216,0.689317020879746,8.82154923208905,0.621284476436188,1.86134044682227
