"subjid","alpha","omega_a","omega_i","tau"
1512101,0.556429760526269,2.21718302364413,1.69230448280877,1.92748043152811
1512104,0.697230590278142,11.2411955621315,0.626994802587505,1.50226539337661
1512105,0.831807081316996,1.35962646694875,2.54528732347653,1.74940346411765
1512106,0.865519381911237,2.84402305193669,0.480332267035176,2.60180183583465
15121107,0.858636304997235,3.36989026060686,4.59276345421854,2.59365019637225
1512108,0.4004964945541,2.42670784448339,0.643565678782442,3.46261036169344
1512110,0.741136314449893,2.95045992590474,2.70142206118899,3.07040761740658
1512111,0.510226042735446,5.87312224282372,4.64138283095056,3.52090708608502
1512113,1.01169341598431,4.35317155179128,4.76725137243418,4.34244511205458
1512114,0.791287577766737,9.53307699036501,8.58395250663624,3.6419206138444
1512115,0.747917513644821,1.42123517635318,1.30857965926774,1.4011047070819
1512116,0.911330656845989,5.7136766897881,1.60298511387465,3.56561578587268
1512201,0.71836164389711,5.59634293437978,5.30794282192362,3.05592608647788
1512202,0.90987969593498,11.1453206588272,8.61581396928871,4.45691625843907
1512203,0.965055335168424,8.29770563708208,8.73327404577566,4.16193374328362
1512204,0.767352448112589,1.07792271885628,1.30942742090067,3.48234777211352
15121205,0.464554356647076,0.761739166503444,0.841450308118494,2.48193638987122
15121206,0.914078670583875,8.23757693757729,8.23014157582597,3.76513054696604
15121207,1.0910852918248,4.91944867064869,4.92100727459514,4.71478514624799
1512208,0.752260250650093,7.02277177124246,7.32565457754028,3.39832863756546
1512209,0.733742596495707,1.91924264838588,0.768582329296918,2.17984941375064
1512210,0.483917772292567,0.845203029403797,1.24945207521628,1.25266991697197
1512211,0.911733921280222,0.342666257954127,1.09013876940857,2.88185245558976
1512212,0.912083662427914,5.6057818133314,5.92305475241782,3.5353893255368
1512213,0.627485771088574,0.452292507634895,0.24830674863978,3.14786928753665
1512215,1.56663549177527,0.231114232923507,0.109730450102906,4.22151414785217
1512216,0.684813063015916,8.33697117866153,0.149594389031752,1.42683534421449
