"subjid","alpha","omega_a","omega_i","tau"
1512101,0.539397760814542,1.55399835514599,3.20369081845739,1.45454815855154
1512104,0.668534550617941,11.0670819263774,0.396950834253113,2.61252050737931
1512105,0.870646600875218,1.49645696528877,2.50315272832673,1.35885843072578
1512106,0.739115203154707,2.04896392811067,0.308375746698589,2.08465221762212
15121107,0.899832928120101,3.1621361804049,4.82231487198588,2.54455066144578
1512108,0.394041464105272,2.48885845412354,2.00809553370739,3.38161065831579
1512110,1.06659935947143,4.44494691993583,3.61564349910704,1.60529603709577
1512111,0.49221091405422,6.4008664345277,3.56882126982776,3.23662565602242
1512113,1.18990477400661,4.58236368897026,5.01457058302467,4.03863911356744
1512114,1.09083899397017,9.35745371727087,8.90894460960119,3.98366665354095
1512115,0.695841791164884,1.38244796110922,1.58282291023816,1.55448507881053
1512116,0.951089814363885,5.90518961868747,1.41527332000221,2.60232133411948
1512201,0.665213996542115,5.92262366209949,6.29346190759757,2.29920590055913
1512202,1.04532716787305,11.2241380042723,8.82243675202548,4.21413410483987
1512203,1.26848126183766,9.18823250789032,9.15997507508078,4.29693141409679
1512204,0.837421470695806,1.13614616248356,2.0207057635429,2.12073882637938
15121205,0.453524348554485,2.61891251317426,0.303807137063957,1.3757279927095
15121206,1.13986968410748,9.02429762585363,7.59392296693036,3.9630375067969
15121207,1.32761836612354,5.20952625925231,5.19917022162843,4.40417182613975
1512208,1.03223870143586,7.42423971365832,7.68235818688697,3.58870308444284
1512209,0.603715577120731,1.42632803879209,0.39970091063817,1.68456850492128
1512210,0.499154609294112,0.690418327860425,0.637666050938933,1.88976909376963
1512211,1.09729390941448,1.37974549322539,1.41460799623673,2.02483161692369
1512212,1.00661639878154,5.77642535893374,6.20291792285286,3.31687463877025
1512213,0.634667812745773,0.626594899356547,1.09434441500514,2.60526032374242
1512215,1.96281017476985,0.225860842852015,0.201004848132059,4.1315914985513
1512216,0.825997196372804,8.44563907920453,0.798957383704339,1.26541774074692
