"subjid","alpha","omega_a","omega_i","tau"
1512101,0.559652776197029,2.03665732001557,0.853472330437227,1.65704079080078
1512104,0.762160964957333,10.8613772258382,1.65333075787134,1.65928446897655
1512105,0.87513252366794,1.64706700227295,3.00239856580052,0.811712500424624
1512106,0.738774631097858,2.72102004190487,0.20416364349247,3.17595114130794
15121107,1.20127491541442,4.20205322159496,5.0189469208467,2.74631623341469
1512108,0.421828944744353,2.38848693101355,0.533283075066097,3.61069516268046
1512110,1.01675880911799,5.26830490283615,3.5952698994156,1.64101461472946
1512111,0.491899440612081,5.68248528673418,3.17553050739869,4.01383924968717
1512113,1.06267395110932,4.39449411191423,4.85431905026388,4.60968741881377
1512114,0.758528687151933,9.33307857252699,8.63589926882774,3.6514850128222
1512115,0.710771592784504,1.49285727754127,1.20335271510752,1.10642462086567
1512116,0.942689714449114,5.76349218009916,1.65431541550338,3.73209201313293
1512201,0.720419725440689,6.09505065975774,6.07983627205347,3.01723553992898
1512202,0.957935530728957,11.1453017728337,8.68332699852151,4.8099519677485
1512203,1.0287611725038,8.84093117577207,8.35049892558748,4.4339851188254
1512204,0.743759527442941,1.46197174619276,1.22902397722185,2.52348751380996
15121205,0.484979388038574,0.970345471270233,0.376924674366232,1.86641990668942
15121206,1.01944201023555,8.83977106228038,7.872125636096,4.3726004803872
15121207,1.17390645469521,5.03513813769701,5.01602183033495,5.07266162341647
1512208,1.13298173426157,7.0285566822185,7.87445592417609,2.52174132596901
1512209,0.687096282491101,1.76298543113855,0.257641987247852,1.62206947532866
1512210,0.493624658587671,1.1712768494664,0.309029942618036,2.13847293468333
1512211,0.737729598062713,0.455807702004991,0.5473994341603,3.55014214263235
1512212,0.943552401560675,5.55150004273898,5.6599572871144,3.61976125426467
1512213,0.675217397905861,0.958034623407434,0.807036355665741,3.61155918818581
1512215,1.79467593057641,0.20166493777205,0.154998125097684,4.77956486029666
1512216,0.734561149604817,9.71138030013984,0.274579606320944,0.912891832764425
