"subjid","alpha","omega_a","omega_i","tau"
1512101,0.54840044806724,1.64654808566907,1.05499115003165,1.80549345488692
1512104,0.977700084307318,11.5508537656573,1.21424804551568,1.3702178193544
1512105,0.970535620197974,2.37842859656771,4.40045204547103,0.925288015683473
1512106,1.09370830259679,3.1924748919633,1.89495123828662,1.56766156633217
15121107,1.07389231757723,3.77163179417996,5.3954224595382,3.22711893025425
1512108,0.365306180154878,5.16038242007011,2.02798385494743,3.11575159420789
1512110,0.804599499139411,5.30048265163048,3.03607138782185,1.67534010226293
1512111,0.502232735584469,6.62656967296563,4.77095202741505,2.81675408015515
1512113,1.13239027119803,4.57646487545461,4.56702727007591,3.40511581138114
1512114,1.11288158292894,10.0007290457169,8.92839334509623,3.48469561264784
1512115,0.665093638786722,0.460549898869475,1.01157361800227,1.269649774237
1512116,1.0507127692947,6.08264132162131,1.76859907168443,3.07547338741289
1512201,0.749040620358807,6.51304724000932,6.42745205833669,2.62823812222328
1512202,0.967067621064911,11.3379694731304,8.29481991181931,3.45848317860437
1512203,1.32818977840404,9.27170097544633,9.23209962582125,3.91258652990794
1512204,1.17550814627803,1.79140345741892,2.36033043565695,1.98619012192375
15121205,0.488212267621125,0.824995808510039,3.68451134866781,2.8777985166148
15121206,1.10197586106425,8.93264484582134,7.82829132718856,2.70446277391484
15121207,1.19378101096134,5.01039431364801,4.98908232989903,2.40235429955542
1512208,1.09568139095945,7.965839188501,8.24813378716349,1.84557818149342
1512209,0.622602136290228,1.32885348403129,0.332918648190363,1.81655488025618
1512210,0.469235474729569,1.08359163741266,0.507545347088652,1.28661132715517
1512211,0.817616706899339,0.921456271440368,1.07610685223649,2.40234214695649
1512212,1.02643697667012,5.82010889870671,5.92492269795351,3.04770397215802
1512213,0.679560448527188,0.985822239324458,0.856334197664237,3.05616266865742
1512215,2.04108382581068,0.211148717621066,0.254401058954107,3.72088427321783
1512216,0.898974717276947,10.9029052699945,1.42359622543802,1.24509811243234
