"subjid","alpha","omega_a","omega_i","tau"
1512101,0.576189019084332,1.28035198730703,1.26934358014248,1.32854031634
1512104,0.741488821020438,10.4392997991635,0.959493417328707,2.61420461714446
1512105,1.01310888984295,3.01163342796681,3.49388976605863,1.02627566831688
1512106,1.09314716183824,3.6549644116321,0.805336238934851,1.61082822863734
15121107,0.777699824153337,3.08916907460864,4.56927059013955,3.54198426839849
1512108,0.390119877245517,2.2775696102128,2.34279426063203,3.48227839966916
1512110,1.23383116301267,5.4777916356904,3.87020678922845,1.68900768189011
1512111,0.514106276068423,6.18114056171676,4.35028881377389,3.28638497456512
1512113,1.13056347971245,4.51574783470527,4.94689942533405,4.1579271775783
1512114,0.909137732629791,10.1048954965843,8.20083527277949,3.46768574905022
1512115,0.823772298465676,2.20676815084837,1.01276940587632,1.11632748648868
1512116,0.965179972584198,5.81586243254821,1.59534658333436,2.52932437247222
1512201,0.625095556101378,5.66935160536356,5.26608314920923,2.97593783237999
1512202,0.883528062631364,11.0703458129378,8.12361930626747,3.93626242405127
1512203,1.05600722694993,8.41706385990948,8.86628558274463,4.0506431637988
1512204,0.855967656363838,0.919207873319561,1.78819901141162,2.31760645196442
15121205,0.466558945543804,1.43715335321202,2.73221744859446,2.0599315900955
15121206,1.05972703991808,8.89816747067608,8.4188524605509,4.05341321869555
15121207,1.24805989271961,5.12612424486993,5.11548923861837,4.55073063731262
1512208,1.13869174763419,7.90135958867862,7.60855477795852,2.46693044289871
1512209,0.650023426001797,2.50477498839853,0.413657966191396,1.64058161836637
1512210,0.449199816788868,2.9328994043712,1.75591151793039,1.24371532889283
1512211,0.79918646060731,1.1798309595835,0.764122610588989,2.87042721497231
1512212,0.979538430553569,5.94402533999774,5.94083390207657,3.3465534498178
1512213,0.700507648272645,1.40946878971447,1.53712749068904,2.98727960295902
1512215,1.7573449318258,0.197879663100774,0.355338610654574,3.95613169890092
1512216,0.698175396734847,8.10793178522845,0.571427402070273,1.06998040060197
