"subjid","alpha","omega_a","omega_i","tau"
1512101,0.593902206301781,3.78694804935557,2.92883248405729,1.2434714661994
1512104,0.710820377110452,11.2233437879998,0.467512008647084,2.42273016772451
1512105,0.704669662226142,0.955825358094755,1.58900248986768,1.816790643647
1512106,0.745815237801294,2.99186487964646,0.64307907660492,4.08702149973646
15121107,1.01227162741141,3.45072125575584,4.93693788409073,2.3610896383269
1512108,0.430311654740376,2.16616452249124,2.34644624381847,3.69968376448769
1512110,0.671478673059187,3.39089577016785,2.95545789900958,3.36195667756814
1512111,0.502485946254519,6.08399101707128,3.7063940250045,2.40010531305089
1512113,0.985721708707082,4.28023290562608,4.71402967659796,4.77347954871674
1512114,0.949221390426139,9.51770851676696,8.58735541235936,2.74636843186643
1512115,0.803973686377614,3.5815572809593,1.7313310430271,1.20187268301899
1512116,0.899041280761231,5.57837080458674,1.4828041190547,3.88149400211381
1512201,0.92209181355391,7.2311041364348,6.2706592213831,4.17588213815721
1512202,0.843658350015805,11.2101889724923,8.01326007850934,4.38074069908184
1512203,1.01124123959728,8.83355664934211,8.79404586051489,5.12174856422396
1512204,0.777767453710978,0.280390562781132,2.30553713444714,3.27885085452714
15121205,0.447648012560102,0.551169033422437,0.94110859488077,2.10861378643333
15121206,0.941733039862091,8.70752383774306,7.94837066633847,4.56627482275304
15121207,0.984768477481903,4.73350112246865,4.27370880363293,4.79264604862943
1512208,0.708475640359589,6.56555355689919,6.27341654443055,4.7050637886454
1512209,0.712407205388698,2.0004505995702,0.377904413635021,1.76725867225997
1512210,0.47141253398916,0.291591159385097,0.881171346822597,1.49322182934056
1512211,0.910688392583459,0.449518435487254,1.32107770406077,4.37607431033563
1512212,0.894146960168534,5.56318884256091,5.44889105406498,3.79747191605142
1512213,0.637161060379652,0.301075822099429,1.03111191425635,3.9975794186838
1512215,1.44389517238241,0.136073082358357,0.161762849068266,4.33742198042933
1512216,0.657110216668883,9.70716565385173,0.634503471068604,1.1649219567541
