"subjid","alpha","omega_a","omega_i","tau"
1512101,0.493803517495483,2.40442322484853,0.813812049766084,1.23032716809096
1512104,0.672220021889845,9.70614841568783,0.403902401594456,2.80829538516105
1512105,0.886738079345073,1.80456845037228,2.10384597056823,1.66780065624299
1512106,0.803115702218982,2.44372440854947,0.36106156686719,2.44379601602962
15121107,0.895624952993645,3.126706530221,4.87619651735375,2.96342091367549
1512108,0.399237951951183,2.79266057740155,2.95243478381286,3.25419940426288
1512110,0.815202748598406,4.36902232277051,3.2894426935897,1.95186566012502
1512111,0.578438963497357,7.64094208195975,6.13815891863341,2.81845777228436
1512113,0.978093572848634,4.07309608502837,5.01991550116742,3.63755028362638
1512114,0.886328655416106,9.6106351546889,8.18823606610027,3.38765144411995
1512115,0.669147743300371,1.89554246257385,0.301648480927101,1.60376214848981
1512116,1.07596220852284,6.05761762292537,1.9832253690642,1.75789542160952
1512201,0.774842874339021,5.94319647649904,5.6224414154748,3.09092778493174
1512202,0.871885576658713,11.1134578619268,8.12335978074154,3.75942110945864
1512203,1.01348888639727,8.38530721921025,8.81901015544305,3.91413506174982
1512204,0.84244643931185,1.02309873857591,1.87180860588253,2.61891469316685
15121205,0.498598328324121,2.18264775979031,0.27857071697511,2.59791381755435
15121206,0.94576111700406,8.31554744865178,7.77698857967066,3.46958520933392
15121207,1.1637560720124,5.02126938584606,5.01512327087905,4.41939243902888
1512208,0.922433275577691,7.54826809210944,7.48771862472829,2.68866729439495
1512209,0.613583190252313,2.11027443291732,0.34565417978367,1.24286019434302
1512210,0.459593214026253,0.797731117163418,3.4486091947233,1.28225871811191
1512211,0.695113098659191,0.420562629607737,0.484892465885224,2.76249295002867
1512212,0.958588067639055,5.59170637211903,6.42286296381214,3.3995635207619
1512213,0.658216606483381,0.520587952355267,1.00428296321622,3.43225983144233
1512215,1.80072576409324,0.199188985857663,0.162205604062617,4.19940348679594
1512216,0.648266014757895,8.64496527189512,0.736968325770208,1.17289583017944
