"subjid","alpha","omega_a","omega_i","tau"
1512101,0.550692658918784,2.74689198667296,1.03229132321941,1.44177839990306
1512104,1.09758335856455,11.1844704458831,1.70844968748502,1.76335535540605
1512105,1.09256601281146,1.88700241735358,2.24797971067755,1.0360643987575
1512106,0.766929920538257,2.16245514029397,0.667207750962798,2.51596939564373
15121107,1.18166341457335,3.24799380483676,5.78542120038119,3.980366696803
1512108,0.401103008938422,3.34929015504383,1.31746888559004,3.30074727249224
1512110,0.941275084132459,5.12986551064232,3.82777627100179,1.80712931679878
1512111,0.61910720145077,7.18892356709769,8.21036918929728,1.78423947602536
1512113,1.362935469178,5.25419959605539,5.23519758287904,4.44241764285279
1512114,1.08816950522964,10.117232312045,8.88293116419562,3.83137861230673
1512115,0.780921455655942,2.80581587262434,2.14383663468228,1.48204208653079
1512116,1.08374810499549,5.71938460316043,1.28447853048835,3.66801915162902
1512201,0.913131511631693,6.25132586398634,6.61682334836802,2.86597825582842
1512202,1.06283271109146,11.2723392273821,8.84135526012212,4.29157297086022
1512203,0.887068293644428,8.44220936092564,8.51454147433995,3.39537379778523
1512204,0.716110956476174,0.59817039283312,1.45384177038315,2.76037098921976
15121205,0.443389274513655,2.81744357551201,1.57523087431101,1.59914475182979
15121206,1.14267751795095,9.03087776677582,7.86987250094072,3.89646010875282
15121207,1.19659940463387,5.4684049600245,5.02170679484559,4.07057215531014
1512208,1.04455723494902,7.95685922748783,7.44494467364015,3.52908574483385
1512209,0.721810514183153,2.0845799642866,1.64285592117178,1.32551470783318
1512210,0.548822437010568,0.313672732230202,1.34016779843503,1.92477666564991
1512211,1.04662563596171,1.39912418067286,2.04007601039212,3.54030719839678
1512212,1.00566796878865,5.6724700426415,5.5447098749532,3.34525553390344
1512213,0.71758867609626,0.606037127967125,1.31443732447965,2.7594006509985
1512215,2.17428099658302,0.218927963678256,0.24846315818136,2.60156580625542
1512216,0.765525637922164,10.1747770776856,0.684055287436878,1.28715621026595
