"subjid","alpha","omega_a","omega_i","tau"
1512101,0.500059597504326,1.66327156235959,0.520687698562649,2.37711257304223
1512104,0.758303420553532,11.248775353783,0.611643599518218,2.00025272339462
1512105,0.827898230186298,4.03755398498758,2.16386422609321,1.28575235653801
1512106,1.00742218173414,3.54912079692475,0.573232519655416,1.58059097932302
15121107,1.09218279207297,3.14888669605408,5.49711804269177,3.86433822924128
1512108,0.415694815556423,5.13996410527448,1.34507567607995,2.73834583836447
1512110,0.863101669509761,4.3156360159057,2.85612616687693,2.29393138777163
1512111,0.658891775698781,8.73801066416622,5.75073150465404,2.41629451817436
1512113,1.11975226702385,4.5286233075076,4.93755157662044,3.89974594241097
1512114,0.743325686292743,9.18619258447613,8.02055156055301,3.00239408756723
1512115,0.729187831787341,1.94335204968369,1.38115733657702,1.29597071875437
1512116,0.977682657389204,5.75104020372281,1.95393394012016,3.23223435914033
1512201,0.669396425183039,6.04451110041818,5.25281860524299,2.21699767916745
1512202,0.901006341574576,11.1957056554941,8.17879235351377,3.6472306354574
1512203,1.16031378947023,9.07133883925692,9.04085300187398,4.0991931123415
1512204,0.744611742866814,1.1265940673411,1.52669036521288,3.07389571903358
15121205,0.482917907892289,1.12057476993547,0.922371506837966,2.32966062175239
15121206,1.05519687211008,8.90370452121324,8.16812732492271,3.72572134090703
15121207,1.0684642957194,4.51434403465681,4.13629829372069,2.65947486172224
1512208,0.980192004802775,7.6134986103018,7.60537984836426,3.3724431018163
1512209,0.620742887177207,1.69936537864875,0.547585876616648,2.60333800270711
1512210,0.496515493722491,0.951093702802514,1.55766568868103,1.78612970453371
1512211,0.797329804411351,0.742341684023677,1.01185745020397,2.57207335935044
1512212,0.973038399196396,5.62147399590027,6.0486979126925,3.21695290045021
1512213,0.770482405655175,0.938768380239218,1.50628411640127,2.60422029328051
1512215,1.8604453024633,0.204485870837697,0.209529071429319,3.99133475166743
1512216,0.839133181184265,9.15542214110583,2.21550056291022,1.08747279711839
