subid,xd,xv,choice,cond,choice_category,trial,choice_real,
1512104,12,0,0,1,1,74,0
1512104,7,5,0,2,1,75,0
1512104,6,6,0,2,1,76,0
1512104,10,2,4,2,3,77,4
1512104,11,1,4,2,3,78,4
1512104,6,6,0,1,1,79,0
1512104,7,5,0,2,1,80,0
1512105,11,1,2,1,2,1,2
1512105,11,1,4,1,3,2,2
1512105,10,2,4,2,3,3,2
1512105,7,5,0,2,1,4,0
1512105,11,1,4,2,3,5,2
1512105,6,6,0,1,1,6,0
1512105,12,0,4,2,3,7,4
1512105,7,5,0,1,1,8,0
1512105,6,6,0,2,1,9,0
1512105,7,5,2,1,2,10,0
1512105,6,6,2,1,2,11,0
1512105,10,2,2,2,2,12,4
1512105,7,5,0,2,1,13,2
1512105,6,6,0,2,1,14,2
1512105,12,0,6,1,4,15,NaN
1512105,10,2,4,1,3,16,4
1512105,12,0,6,2,4,17,4
1512105,7,5,0,2,1,18,0
1512105,6,6,0,1,1,19,NaN
1512105,12,0,4,2,3,20,4
1512105,11,1,2,2,2,21,2
1512105,7,5,0,1,1,22,0
1512105,6,6,0,1,1,23,0
1512105,12,0,6,1,4,24,4
1512105,7,5,0,2,1,25,0
1512105,12,0,4,1,3,26,4
1512105,10,2,4,1,3,27,2
1512105,11,1,4,2,3,28,4
1512105,6,6,0,1,1,29,0
1512105,6,6,0,2,1,30,0
1512105,7,5,0,2,1,31,2
1512105,10,2,4,1,3,32,2
1512105,7,5,0,1,1,33,0
1512105,7,5,0,1,1,34,0
1512105,12,0,4,2,3,35,4
1512105,11,1,4,1,3,36,6
1512105,6,6,0,2,1,37,0
1512105,10,2,2,2,2,38,2
1512105,6,6,0,2,1,39,0
1512105,12,0,4,1,3,40,2
1512105,7,5,0,1,1,41,NaN
1512105,6,6,0,2,1,42,NaN
1512105,6,6,0,1,1,43,2
1512105,7,5,0,2,1,44,0
1512105,11,1,2,2,2,45,6
1512105,11,1,4,1,3,46,6
1512105,11,1,6,1,4,47,6
1512105,6,6,2,2,2,48,0
1512105,7,5,0,1,1,49,2
1512105,12,0,6,2,4,50,2
1512105,10,2,2,2,2,51,4
1512105,12,0,4,1,3,52,4
1512105,10,2,4,1,3,53,4
1512105,11,1,4,2,3,54,2
1512105,12,0,6,1,4,55,6
1512105,11,1,4,1,3,56,6
1512105,12,0,4,2,3,57,6
1512105,6,6,0,2,1,58,0
1512105,7,5,0,2,1,59,0
1512105,12,0,4,2,3,60,4
1512105,12,0,4,1,3,61,4
1512105,7,5,0,2,1,62,0
1512105,6,6,0,2,1,63,0
1512105,10,2,0,1,1,64,4
1512105,7,5,0,2,1,65,0
1512105,10,2,4,2,3,66,2
1512105,6,6,0,1,1,67,0
1512105,12,0,4,2,3,68,6
1512105,7,5,0,1,1,69,0
1512105,10,2,2,2,2,70,2
1512105,6,6,0,1,1,71,0
1512105,6,6,0,2,1,72,0
1512105,6,6,0,1,1,73,0
1512105,10,2,0,1,1,74,2
1512105,12,0,4,1,3,75,4
1512105,11,1,4,2,3,76,4
1512105,7,5,0,2,1,77,0
1512105,7,5,0,1,1,78,0
1512105,7,5,0,1,1,79,0
1512105,6,6,2,1,2,80,0
1512106,10,2,4,2,3,1,4
1512106,11,1,4,1,3,2,4
1512106,11,1,6,2,4,3,4
1512106,12,0,6,2,4,4,4
1512106,11,1,2,1,2,5,4
1512106,6,6,0,1,1,6,0
1512106,7,5,2,2,2,7,0
1512106,6,6,0,2,1,8,0
1512106,10,2,4,2,3,9,2
1512106,7,5,2,2,2,10,0
1512106,6,6,0,2,1,11,0
1512106,12,0,4,1,3,12,4
1512106,7,5,0,1,1,13,0
1512106,10,2,2,1,2,14,4
1512106,7,5,0,1,1,15,0
1512106,7,5,0,2,1,16,2
1512106,12,0,4,1,3,17,4
1512106,12,0,4,2,3,18,4
1512106,12,0,4,1,3,19,4
1512106,7,5,0,2,1,20,2
1512106,6,6,0,2,1,21,0
1512106,12,0,4,2,3,22,6
1512106,11,1,6,2,4,23,4
1512106,11,1,0,2,1,24,4
1512106,7,5,0,2,1,25,0
1512106,6,6,0,2,1,26,2
1512106,6,6,0,1,1,27,0
1512106,10,2,2,1,2,28,2
1512106,6,6,0,2,1,29,0
1512106,6,6,0,1,1,30,0
1512106,7,5,0,1,1,31,0
1512106,12,0,6,2,4,32,4
1512106,6,6,0,1,1,33,0
1512106,10,2,2,1,2,34,0
1512106,6,6,0,1,1,35,0
1512106,11,1,4,1,3,36,4
1512106,12,0,4,1,3,37,4
1512106,10,2,4,2,3,38,2
1512106,7,5,0,1,1,39,0
1512106,7,5,0,1,1,40,0
1512106,7,5,0,1,1,41,0
1512106,11,1,4,1,3,42,2
1512106,6,6,0,2,1,43,0
1512106,11,1,2,2,2,44,4
1512106,12,0,6,2,4,45,6
1512106,11,1,4,1,3,46,2
1512106,10,2,4,2,3,47,4
1512106,12,0,6,1,4,48,4
1512106,6,6,0,1,1,49,0
1512106,11,1,4,2,3,50,4
1512106,7,5,0,1,1,51,0
1512106,12,0,6,2,4,52,6
1512106,7,5,0,2,1,53,0
1512106,6,6,0,2,1,54,0
1512106,10,2,4,1,3,55,2
1512106,12,0,4,1,3,56,4
1512106,11,1,4,1,3,57,4
1512106,6,6,0,1,1,58,0
1512106,12,0,6,2,4,59,6
1512106,12,0,4,1,3,60,6
1512106,6,6,0,2,1,61,0
1512106,7,5,0,1,1,62,0
1512106,10,2,4,2,3,63,4
1512106,7,5,0,2,1,64,0
1512106,6,6,0,1,1,65,0
1512106,6,6,0,1,1,66,0
1512106,12,0,4,2,3,67,6
1512106,7,5,0,2,1,68,0
1512106,10,2,2,1,2,69,2
1512106,10,2,2,2,2,70,4
1512106,6,6,0,2,1,71,0
1512106,7,5,0,1,1,72,0
1512106,7,5,0,1,1,73,0
1512106,7,5,0,2,1,74,0
1512106,6,6,0,2,1,75,0
1512106,10,2,4,1,3,76,2
1512106,7,5,0,2,1,77,0
1512106,12,0,4,1,3,78,4
1512106,11,1,4,2,3,79,6
1512106,6,6,0,1,1,80,0
15121107,6,6,0,2,1,1,0
15121107,11,1,2,2,2,2,2
15121107,7,5,0,2,1,3,0
15121107,7,5,0,1,1,4,0
15121107,12,0,4,2,3,5,4
15121107,6,6,0,2,1,6,0
15121107,11,1,4,1,3,7,4
15121107,6,6,0,1,1,8,0
15121107,10,2,2,2,2,9,2
15121107,11,1,4,1,3,10,4
15121107,11,1,4,2,3,11,2
15121107,12,0,4,1,3,12,4
15121107,12,0,2,2,2,13,2
15121107,10,2,2,1,2,14,4
15121107,12,0,2,2,2,15,4
15121107,6,6,0,2,1,16,0
15121107,7,5,0,1,1,17,0
15121107,7,5,0,2,1,18,0
15121107,6,6,0,1,1,19,0
15121107,12,0,4,1,3,20,4
15121107,7,5,0,1,1,21,0
15121107,11,1,2,1,2,22,2
15121107,7,5,0,2,1,23,0
15121107,12,0,4,1,3,24,4
15121107,10,2,2,2,2,25,2
15121107,6,6,0,2,1,26,0
15121107,12,0,4,2,3,27,2
15121107,10,2,2,2,2,28,2
15121107,6,6,0,1,1,29,0
15121107,11,1,2,2,2,30,2
15121107,7,5,0,2,1,31,0
15121107,6,6,0,2,1,32,0
15121107,10,2,4,1,3,33,2
15121107,7,5,0,2,1,34,0
15121107,10,2,2,1,2,35,2
15121107,6,6,0,1,1,36,0
15121107,12,0,4,1,3,37,4
15121107,7,5,0,1,1,38,0
15121107,7,5,0,1,1,39,0
15121107,6,6,0,1,1,40,0
15121107,6,6,0,1,1,41,0
15121107,10,2,2,2,2,42,2
15121107,11,1,4,1,3,43,4
15121107,7,5,0,1,1,44,0
15121107,7,5,0,2,1,45,0
15121107,11,1,2,1,2,46,2
15121107,11,1,2,2,2,47,2
15121107,6,6,0,2,1,48,0
15121107,7,5,0,2,1,49,0
15121107,12,0,4,2,3,50,4
15121107,7,5,0,1,1,51,0
15121107,6,6,0,2,1,52,0
15121107,6,6,0,1,1,53,0
15121107,10,2,2,2,2,54,2
15121107,7,5,0,2,1,55,0
15121107,12,0,4,1,3,56,4
15121107,12,0,4,2,3,57,2
15121107,10,2,2,1,2,58,2
15121107,12,0,4,1,3,59,4
15121107,6,6,0,1,1,60,0
15121107,7,5,0,2,1,61,0
15121107,12,0,4,1,3,62,4
15121107,12,0,4,2,3,63,4
15121107,6,6,0,2,1,64,0
15121107,7,5,0,1,1,65,0
15121107,11,1,2,2,2,66,2
15121107,10,2,2,1,2,67,2
15121107,6,6,0,1,1,68,0
15121107,11,1,2,2,2,69,2
15121107,6,6,0,1,1,70,0
15121107,10,2,2,1,2,71,2
15121107,12,0,2,2,2,72,4
15121107,10,2,2,2,2,73,2
15121107,7,5,0,1,1,74,0
15121107,7,5,0,2,1,75,0
15121107,6,6,0,2,1,76,0
15121107,11,1,4,1,3,77,2
15121107,6,6,0,2,1,78,0
15121107,7,5,0,1,1,79,0
15121107,12,0,4,1,3,80,4
1512108,11,1,0,2,1,1,2
1512108,6,6,0,2,1,2,0
1512108,7,5,0,2,1,3,0
1512108,11,1,0,1,1,4,2
1512108,6,6,0,2,1,5,0
1512108,7,5,0,1,1,6,0
1512108,12,0,0,2,1,7,0
1512108,6,6,0,1,1,8,0
1512108,10,2,0,2,1,9,0
1512108,11,1,0,2,1,10,0
1512108,12,0,0,2,1,11,0
1512108,7,5,0,1,1,12,0
1512108,11,1,2,1,2,13,0
1512108,6,6,0,1,1,14,0
1512108,12,0,0,2,1,15,2
1512108,7,5,0,1,1,16,0
1512108,10,2,2,2,2,17,0
1512108,12,0,0,1,1,18,0
1512108,10,2,2,1,2,19,0
1512108,6,6,0,1,1,20,0
1512108,12,0,0,1,1,21,0
1512108,6,6,0,2,1,22,0
1512108,7,5,0,2,1,23,0
1512108,11,1,2,1,2,24,0
1512108,7,5,0,2,1,25,0
1512108,6,6,0,2,1,26,0
1512108,6,6,0,1,1,27,0
1512108,12,0,0,1,1,28,0
1512108,7,5,0,2,1,29,0
1512108,7,5,0,1,1,30,0
1512108,10,2,0,1,1,31,0
1512108,12,0,0,2,1,32,NaN
1512108,10,2,0,1,1,33,0
1512108,10,2,0,2,1,34,4
1512108,12,0,2,1,2,35,0
1512108,11,1,2,2,2,36,2
1512108,7,5,0,1,1,37,0
1512108,6,6,0,2,1,38,0
1512108,6,6,0,1,1,39,0
1512108,7,5,0,2,1,40,0
1512108,7,5,0,2,1,41,0
1512108,6,6,0,1,1,42,0
1512108,10,2,2,2,2,43,2
1512108,11,1,0,1,1,44,0
1512108,11,1,0,2,1,45,2
1512108,7,5,0,1,1,46,0
1512108,7,5,0,1,1,47,0
1512108,11,1,0,1,1,48,0
1512108,12,0,0,1,1,49,4
1512108,6,6,0,1,1,50,0
1512108,12,0,0,2,1,51,2
1512108,10,2,2,2,2,52,0
1512108,12,0,0,2,1,53,0
1512108,6,6,0,2,1,54,0
1512108,10,2,2,1,2,55,0
1512108,7,5,0,2,1,56,0
1512108,6,6,0,1,1,57,0
1512108,12,0,2,1,2,58,0
1512108,12,0,0,1,1,59,0
1512108,12,0,2,2,2,60,0
1512108,6,6,0,2,1,61,0
1512108,11,1,0,2,1,62,0
1512108,7,5,0,1,1,63,0
1512108,6,6,0,1,1,64,0
1512108,7,5,0,2,1,65,0
1512108,10,2,0,1,1,66,0
1512108,6,6,0,1,1,67,0
1512108,11,1,0,2,1,68,0
1512108,7,5,0,2,1,69,0
1512108,7,5,0,1,1,70,0
1512108,10,2,0,1,1,71,0
1512108,6,6,0,2,1,72,0
1512108,11,1,0,1,1,73,0
1512108,12,0,0,1,1,74,0
1512108,7,5,0,2,1,75,0
1512108,6,6,0,2,1,76,0
1512108,12,0,0,2,1,77,0
1512108,10,2,0,2,1,78,0
1512108,7,5,0,1,1,79,0
1512108,6,6,0,2,1,80,0
1512110,11,1,2,2,2,1,2
1512110,11,1,4,1,3,2,2
1512110,12,0,4,2,3,3,4
1512110,10,2,2,2,2,4,2
1512110,11,1,2,1,2,5,2
1512110,7,5,0,1,1,6,0
1512110,6,6,0,2,1,7,0
1512110,7,5,0,2,1,8,0
1512110,11,1,2,2,2,9,2
1512110,6,6,0,2,1,10,0
1512110,6,6,0,2,1,11,0
1512110,12,0,4,1,3,12,4
1512110,6,6,0,1,1,13,0
1512110,10,2,2,1,2,14,2
1512110,7,5,0,1,1,15,0
1512110,7,5,2,2,2,16,0
1512110,12,0,4,1,3,17,4
1512110,12,0,6,2,4,18,4
1512110,11,1,2,1,2,19,2
1512110,7,5,0,2,1,20,0
1512110,6,6,0,2,1,21,0
1512110,12,0,6,2,4,22,2
1512110,10,2,2,2,2,23,4
1512110,12,0,4,2,3,24,2
1512110,7,5,0,2,1,25,0
1512110,6,6,0,2,1,26,0
1512110,6,6,0,1,1,27,0
1512110,12,0,4,1,3,28,2
1512110,7,5,0,2,1,29,0
1512110,7,5,0,1,1,30,0
1512110,6,6,0,1,1,31,0
1512110,10,2,2,2,2,32,2
1512110,6,6,0,1,1,33,0
1512110,10,2,2,1,2,34,2
1512110,7,5,0,1,1,35,0
1512110,10,2,2,1,2,36,2
1512110,12,0,4,1,3,37,4
1512110,11,1,4,2,3,38,4
1512110,7,5,0,1,1,39,0
1512110,6,6,0,1,1,40,0
1512110,6,6,0,1,1,41,0
1512110,11,1,2,1,2,42,2
1512110,7,5,0,2,1,43,0
